x,y,vessel_count
628345.4331893444,3429355.905745316,28
628345.4331893444,3429430.905745316,133
628345.4331893444,3429505.905745316,227
628345.4331893444,3429580.905745316,165
628345.4331893444,3429655.905745316,74
628345.4331893444,3429730.905745316,10
628345.4331893444,3456880.905745316,2
628345.4331893444,3456955.905745316,4
628345.4331893444,3457030.905745316,27
628345.4331893444,3457105.905745316,75
628345.4331893444,3457180.905745316,113
628345.4331893444,3457255.905745316,124
628345.4331893444,3457330.905745316,171
628345.4331893444,3457405.905745316,132
628345.4331893444,3457480.905745316,96
628345.4331893444,3457555.905745316,55
628345.4331893444,3457630.905745316,22
628345.4331893444,3457705.905745316,7
628345.4331893444,3457780.905745316,5
628345.4331893444,3457855.905745316,1
628345.4331893444,3457930.905745316,5
628345.4331893444,3458005.905745316,1
628345.4331893444,3458080.905745316,3
628345.4331893444,3458605.905745316,1
628345.4331893444,3458680.905745316,1
628345.4331893444,3458830.905745316,2
628345.4331893444,3458905.905745316,7
628345.4331893444,3458980.905745316,20
628345.4331893444,3459055.905745316,36
628345.4331893444,3459130.905745316,63
628345.4331893444,3459205.905745316,125
628345.4331893444,3459280.905745316,161
628345.4331893444,3459355.905745316,189
628345.4331893444,3459430.905745316,154
628345.4331893444,3459505.905745316,90
628345.4331893444,3459580.905745316,25
628345.4331893444,3459655.905745316,4
628345.4331893444,3459730.905745316,2
628420.4331893444,3423430.905745316,4
628420.4331893444,3423505.905745316,13
628420.4331893444,3423580.905745316,16
628420.4331893444,3423655.905745316,45
628420.4331893444,3423730.905745316,68
628420.4331893444,3423805.905745316,112
628420.4331893444,3423880.905745316,104
628420.4331893444,3423955.905745316,135
628420.4331893444,3424030.905745316,116
628420.4331893444,3424105.905745316,83
628420.4331893444,3424180.905745316,84
628420.4331893444,3424255.905745316,50
628420.4331893444,3424330.905745316,11
628420.4331893444,3424405.905745316,3
628420.4331893444,3424480.905745316,5
628420.4331893444,3424555.905745316,3
628420.4331893444,3424630.905745316,1
628420.4331893444,3424930.905745316,1
628420.4331893444,3427555.905745316,1
628420.4331893444,3427630.905745316,1
628420.4331893444,3427705.905745316,6
628420.4331893444,3427780.905745316,6
628420.4331893444,3427855.905745316,18
628420.4331893444,3427930.905745316,16
628420.4331893444,3428005.905745316,5
628420.4331893444,3429355.905745316,1
628420.4331893444,3429430.905745316,44
628420.4331893444,3429505.905745316,115
628420.4331893444,3429580.905745316,220
628420.4331893444,3429655.905745316,165
628420.4331893444,3429730.905745316,74
628420.4331893444,3429805.905745316,15
628420.4331893444,3456805.905745316,5
628420.4331893444,3456880.905745316,16
628420.4331893444,3456955.905745316,50
628420.4331893444,3457030.905745316,89
628420.4331893444,3457105.905745316,128
628420.4331893444,3457180.905745316,153
628420.4331893444,3457255.905745316,150
628420.4331893444,3457330.905745316,101
628420.4331893444,3457405.905745316,50
628420.4331893444,3457480.905745316,13
628420.4331893444,3457555.905745316,7
628420.4331893444,3457630.905745316,3
628420.4331893444,3458305.905745316,1
628420.4331893444,3458530.905745316,1
628420.4331893444,3458755.905745316,1
628420.4331893444,3458905.905745316,2
628420.4331893444,3459055.905745316,8
628420.4331893444,3459130.905745316,26
628420.4331893444,3459205.905745316,34
628420.4331893444,3459280.905745316,63
628420.4331893444,3459355.905745316,106
628420.4331893444,3459430.905745316,143
628420.4331893444,3459505.905745316,154
628420.4331893444,3459580.905745316,145
628420.4331893444,3459655.905745316,72
628420.4331893444,3459730.905745316,16
628420.4331893444,3459805.905745316,6
628495.4331893444,3423205.905745316,1
628495.4331893444,3423355.905745316,6
628495.4331893444,3423430.905745316,15
628495.4331893444,3423505.905745316,48
628495.4331893444,3423580.905745316,57
628495.4331893444,3423655.905745316,135
628495.4331893444,3423730.905745316,113
628495.4331893444,3423805.905745316,103
628495.4331893444,3423880.905745316,106
628495.4331893444,3423955.905745316,84
628495.4331893444,3424030.905745316,85
628495.4331893444,3424105.905745316,61
628495.4331893444,3424180.905745316,13
628495.4331893444,3424255.905745316,8
628495.4331893444,3424330.905745316,7
628495.4331893444,3424405.905745316,5
628495.4331893444,3424480.905745316,3
628495.4331893444,3424705.905745316,1
628495.4331893444,3427630.905745316,1
628495.4331893444,3427855.905745316,9
628495.4331893444,3427930.905745316,15
628495.4331893444,3428005.905745316,16
628495.4331893444,3428080.905745316,7
628495.4331893444,3428155.905745316,1
628495.4331893444,3429430.905745316,1
628495.4331893444,3429505.905745316,25
628495.4331893444,3429580.905745316,134
628495.4331893444,3429655.905745316,238
628495.4331893444,3429730.905745316,164
628495.4331893444,3429805.905745316,99
628495.4331893444,3429880.905745316,11
628495.4331893444,3456655.905745316,1
628495.4331893444,3456730.905745316,9
628495.4331893444,3456805.905745316,23
628495.4331893444,3456880.905745316,69
628495.4331893444,3456955.905745316,118
628495.4331893444,3457030.905745316,141
628495.4331893444,3457105.905745316,156
628495.4331893444,3457180.905745316,137
628495.4331893444,3457255.905745316,54
628495.4331893444,3457330.905745316,14
628495.4331893444,3457405.905745316,3
628495.4331893444,3457480.905745316,1
628495.4331893444,3457630.905745316,1
628495.4331893444,3457930.905745316,1
628495.4331893444,3458080.905745316,1
628495.4331893444,3458380.905745316,1
628495.4331893444,3458680.905745316,1
628495.4331893444,3459055.905745316,1
628495.4331893444,3459130.905745316,4
628495.4331893444,3459205.905745316,8
628495.4331893444,3459280.905745316,20
628495.4331893444,3459355.905745316,44
628495.4331893444,3459430.905745316,63
628495.4331893444,3459505.905745316,108
628495.4331893444,3459580.905745316,142
628495.4331893444,3459655.905745316,163
628495.4331893444,3459730.905745316,89
628495.4331893444,3459805.905745316,19
628495.4331893444,3459880.905745316,5
628495.4331893444,3459955.905745316,1
628570.4331893444,3423130.905745316,1
628570.4331893444,3423280.905745316,7
628570.4331893444,3423355.905745316,26
628570.4331893444,3423430.905745316,70
628570.4331893444,3423505.905745316,100
628570.4331893444,3423580.905745316,118
628570.4331893444,3423655.905745316,109
628570.4331893444,3423730.905745316,86
628570.4331893444,3423805.905745316,110
628570.4331893444,3423880.905745316,82
628570.4331893444,3423955.905745316,54
628570.4331893444,3424030.905745316,22
628570.4331893444,3424105.905745316,5
628570.4331893444,3424180.905745316,4
628570.4331893444,3424255.905745316,4
628570.4331893444,3424330.905745316,1
628570.4331893444,3424405.905745316,2
628570.4331893444,3427780.905745316,1
628570.4331893444,3427855.905745316,1
628570.4331893444,3427930.905745316,5
628570.4331893444,3428005.905745316,11
628570.4331893444,3428080.905745316,21
628570.4331893444,3428155.905745316,15
628570.4331893444,3429505.905745316,1
628570.4331893444,3429580.905745316,37
628570.4331893444,3429655.905745316,131
628570.4331893444,3429730.905745316,220
628570.4331893444,3429805.905745316,132
628570.4331893444,3429880.905745316,71
628570.4331893444,3429955.905745316,14
628570.4331893444,3456655.905745316,9
628570.4331893444,3456730.905745316,37
628570.4331893444,3456805.905745316,96
628570.4331893444,3456880.905745316,124
628570.4331893444,3456955.905745316,128
628570.4331893444,3457030.905745316,130
628570.4331893444,3457105.905745316,92
628570.4331893444,3457180.905745316,19
628570.4331893444,3457255.905745316,3
628570.4331893444,3457330.905745316,1
628570.4331893444,3457405.905745316,1
628570.4331893444,3457855.905745316,1
628570.4331893444,3458080.905745316,1
628570.4331893444,3459205.905745316,1
628570.4331893444,3459280.905745316,5
628570.4331893444,3459355.905745316,20
628570.4331893444,3459430.905745316,41
628570.4331893444,3459505.905745316,73
628570.4331893444,3459580.905745316,86
628570.4331893444,3459655.905745316,110
628570.4331893444,3459730.905745316,161
628570.4331893444,3459805.905745316,117
628570.4331893444,3459880.905745316,31
628570.4331893444,3459955.905745316,2
628570.4331893444,3460030.905745316,1
628645.4331893444,3423130.905745316,6
628645.4331893444,3423205.905745316,16
628645.4331893444,3423280.905745316,45
628645.4331893444,3423355.905745316,82
628645.4331893444,3423430.905745316,104
628645.4331893444,3423505.905745316,109
628645.4331893444,3423580.905745316,110
628645.4331893444,3423655.905745316,98
628645.4331893444,3423730.905745316,94
628645.4331893444,3423805.905745316,78
628645.4331893444,3423880.905745316,31
628645.4331893444,3423955.905745316,4
628645.4331893444,3424030.905745316,5
628645.4331893444,3424105.905745316,1
628645.4331893444,3424180.905745316,3
628645.4331893444,3427855.905745316,1
628645.4331893444,3427930.905745316,4
628645.4331893444,3428005.905745316,7
628645.4331893444,3428080.905745316,11
628645.4331893444,3428155.905745316,17
628645.4331893444,3428230.905745316,13
628645.4331893444,3428305.905745316,3
628645.4331893444,3429580.905745316,6
628645.4331893444,3429655.905745316,29
628645.4331893444,3429730.905745316,158
628645.4331893444,3429805.905745316,209
628645.4331893444,3429880.905745316,146
628645.4331893444,3429955.905745316,67
628645.4331893444,3430030.905745316,18
628645.4331893444,3456505.905745316,1
628645.4331893444,3456580.905745316,11
628645.4331893444,3456655.905745316,41
628645.4331893444,3456730.905745316,113
628645.4331893444,3456805.905745316,129
628645.4331893444,3456880.905745316,127
628645.4331893444,3456955.905745316,129
628645.4331893444,3457030.905745316,56
628645.4331893444,3457105.905745316,7
628645.4331893444,3457930.905745316,1
628645.4331893444,3458005.905745316,1
628645.4331893444,3458305.905745316,1
628645.4331893444,3458530.905745316,1
628645.4331893444,3459205.905745316,1
628645.4331893444,3459280.905745316,1
628645.4331893444,3459355.905745316,5
628645.4331893444,3459430.905745316,11
628645.4331893444,3459505.905745316,35
628645.4331893444,3459580.905745316,54
628645.4331893444,3459655.905745316,79
628645.4331893444,3459730.905745316,121
628645.4331893444,3459805.905745316,140
628645.4331893444,3459880.905745316,104
628645.4331893444,3459955.905745316,27
628645.4331893444,3460030.905745316,11
628645.4331893444,3460105.905745316,2
628720.4331893444,3422980.905745316,1
628720.4331893444,3423055.905745316,7
628720.4331893444,3423130.905745316,25
628720.4331893444,3423205.905745316,60
628720.4331893444,3423280.905745316,116
628720.4331893444,3423355.905745316,134
628720.4331893444,3423430.905745316,135
628720.4331893444,3423505.905745316,115
628720.4331893444,3423580.905745316,92
628720.4331893444,3423655.905745316,37
628720.4331893444,3423730.905745316,24
628720.4331893444,3423805.905745316,4
628720.4331893444,3423880.905745316,1
628720.4331893444,3423955.905745316,1
628720.4331893444,3424030.905745316,2
628720.4331893444,3424405.905745316,1
628720.4331893444,3428005.905745316,1
628720.4331893444,3428080.905745316,4
628720.4331893444,3428155.905745316,15
628720.4331893444,3428230.905745316,26
628720.4331893444,3428305.905745316,14
628720.4331893444,3428380.905745316,1
628720.4331893444,3429355.905745316,1
628720.4331893444,3429655.905745316,5
628720.4331893444,3429730.905745316,33
628720.4331893444,3429805.905745316,157
628720.4331893444,3429880.905745316,233
628720.4331893444,3429955.905745316,140
628720.4331893444,3430030.905745316,64
628720.4331893444,3430105.905745316,21
628720.4331893444,3456430.905745316,1
628720.4331893444,3456505.905745316,10
628720.4331893444,3456580.905745316,44
628720.4331893444,3456655.905745316,93
628720.4331893444,3456730.905745316,141
628720.4331893444,3456805.905745316,154
628720.4331893444,3456880.905745316,121
628720.4331893444,3456955.905745316,30
628720.4331893444,3457030.905745316,4
628720.4331893444,3458380.905745316,1
628720.4331893444,3458530.905745316,1
628720.4331893444,3458680.905745316,1
628720.4331893444,3458830.905745316,2
628720.4331893444,3459430.905745316,4
628720.4331893444,3459505.905745316,9
628720.4331893444,3459580.905745316,36
628720.4331893444,3459655.905745316,36
628720.4331893444,3459730.905745316,65
628720.4331893444,3459805.905745316,118
628720.4331893444,3459880.905745316,174
628720.4331893444,3459955.905745316,108
628720.4331893444,3460030.905745316,30
628720.4331893444,3460105.905745316,9
628795.4331893444,3422905.905745316,5
628795.4331893444,3422980.905745316,15
628795.4331893444,3423055.905745316,31
628795.4331893444,3423130.905745316,80
628795.4331893444,3423205.905745316,123
628795.4331893444,3423280.905745316,136
628795.4331893444,3423355.905745316,115
628795.4331893444,3423430.905745316,116
628795.4331893444,3423505.905745316,76
628795.4331893444,3423580.905745316,35
628795.4331893444,3423655.905745316,3
628795.4331893444,3423730.905745316,6
628795.4331893444,3423805.905745316,3
628795.4331893444,3423880.905745316,2
628795.4331893444,3423955.905745316,1
628795.4331893444,3428005.905745316,1
628795.4331893444,3428155.905745316,2
628795.4331893444,3428230.905745316,12
628795.4331893444,3428305.905745316,20
628795.4331893444,3428380.905745316,16
628795.4331893444,3428455.905745316,3
628795.4331893444,3429730.905745316,3
628795.4331893444,3429805.905745316,38
628795.4331893444,3429880.905745316,155
628795.4331893444,3429955.905745316,215
628795.4331893444,3430030.905745316,132
628795.4331893444,3430105.905745316,74
628795.4331893444,3430180.905745316,19
628795.4331893444,3456355.905745316,1
628795.4331893444,3456430.905745316,11
628795.4331893444,3456505.905745316,51
628795.4331893444,3456580.905745316,127
628795.4331893444,3456655.905745316,157
628795.4331893444,3456730.905745316,124
628795.4331893444,3456805.905745316,83
628795.4331893444,3456880.905745316,20
628795.4331893444,3456955.905745316,1
628795.4331893444,3457030.905745316,1
628795.4331893444,3457480.905745316,1
628795.4331893444,3457930.905745316,1
628795.4331893444,3458605.905745316,2
628795.4331893444,3458830.905745316,1
628795.4331893444,3459130.905745316,1
628795.4331893444,3459205.905745316,1
628795.4331893444,3459280.905745316,1
628795.4331893444,3459430.905745316,1
628795.4331893444,3459505.905745316,3
628795.4331893444,3459580.905745316,16
628795.4331893444,3459655.905745316,34
628795.4331893444,3459730.905745316,52
628795.4331893444,3459805.905745316,60
628795.4331893444,3459880.905745316,111
628795.4331893444,3459955.905745316,177
628795.4331893444,3460030.905745316,74
628795.4331893444,3460105.905745316,26
628795.4331893444,3460180.905745316,6
628795.4331893444,3460255.905745316,4
628870.4331893444,3422755.905745316,1
628870.4331893444,3422830.905745316,2
628870.4331893444,3422905.905745316,13
628870.4331893444,3422980.905745316,59
628870.4331893444,3423055.905745316,98
628870.4331893444,3423130.905745316,131
