date,year,survey_id,gage,stage_ft,width_ft,used_in_avg
2024-11-07,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,11.54,1183.1,False
2024-11-07,2024,LM_15_CVB_20240429_CS_6000_5984,Memphis,-8.47,1199.9,False
2024-11-07,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,11.54,1219.3,False
2024-11-07,2024,LM_15_CVB_20240501_CS_6090_6046,Memphis,-8.47,1221.6,False
2024-11-07,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,11.54,1247.5,False
2024-11-07,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,11.54,1263.4,False
2024-11-07,2024,LM_15_CVB_20240506_CS_6170_6132,Memphis,-8.47,1278.3,False
2024-11-07,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,11.54,1300.7,False
2024-11-07,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,11.54,1318.3,False
2024-11-07,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,11.54,1321.6,False
2024-11-07,2024,LM_15_CVB_20240430_CS_6044_6002,Memphis,-8.47,1333.0,False
2024-11-07,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,11.54,1348.7,False
2024-11-07,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,11.54,1371.3,False
2024-11-07,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,11.54,1382.6,False
2024-11-07,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,11.54,1398.3,False
2024-11-07,2024,LM_05_VGG_20240801_CS_4414_4374,Greenville,11.54,1430.5,False
2024-11-07,2024,LM_03_KGC_20240809_CS_3820_3770,Greenville,11.54,1435.7,False
2024-11-07,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,11.54,1439.4,False
2024-11-07,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,11.54,1440.5,False
2024-11-07,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,11.54,1471.0,False
2024-11-07,2024,LM_02_GCG_20240819_CS_3472_3454,Greenville,11.54,1494.3,False
2024-11-07,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,11.54,1507.2,False
2024-11-07,2024,LM_10_SSL_20240703_CS_5344_5306,Greenville,11.54,1509.6,False
2024-11-07,2024,LM_05_VGG_20240807_CS_4274_4226,Greenville,11.54,1532.8,False
2024-11-07,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,11.54,1541.4,False
2024-11-07,2024,LM_02_GCG_20240817_CS_3610_3542,Greenville,11.54,1593.5,False
2024-11-07,2024,LM_09_LPM_20240724_CS_5182_5146,Greenville,11.54,1802.4,False
2024-11-07,2024,LM_02_GCG_20240815_CS_3660_3624,Greenville,11.54,1872.6,False
2024-11-07,2024,LM_03_KGC_20240813_CS_3706_3660,Greenville,11.54,1873.9,False
2024-11-07,2024,LM_11_YBS_20240626_CS_5468_5428,Greenville,11.54,1914.4,False
2024-11-07,2024,LM_12_EYB_20240606_CS_5588_5548,Greenville,11.54,1932.4,False
2024-11-07,2024,LM_08_MVF_20240722_CS_4958_4940,Greenville,11.54,1936.8,False
2024-11-07,2024,LM_10_SSL_20240702_CS_5368_5346,Greenville,11.54,1944.0,False
2024-11-07,2024,LM_10_SSL_20240704_CS_5304_5272,Greenville,11.54,2002.7,False
2024-11-07,2024,LM_12_EYB_20240603_CS_5658_5642,Greenville,11.54,2103.1,False
2024-11-07,2024,LM_08_MVF_20240724_CS_4800_4786,Greenville,11.54,2113.8,False
2024-11-07,2024,LM_04_GGK_20240806_CS_3902_3852,Greenville,11.54,2131.6,False
2024-11-07,2024,LM_02_GCG_20240818_CS_3540_3474,Greenville,11.54,2171.3,False
2024-11-07,2024,LM_11_YBS_20240628_CS_5502_5470,Greenville,11.54,2189.0,False
2024-11-07,2024,LM_19_MEMX_20240903_CS_756_757_SORT_ACTUALDEPTHS,Memphis,-8.47,2303.9,False
2024-11-07,2024,LM_06_MBV_20240726_CS_4516_4478,Greenville,11.54,2448.1,False
2024-11-07,2024,LM_06_MBV_20240725_CS_4530_4518,Greenville,11.54,2460.0,False
2024-11-07,2024,LM_02_GCG_20240816_CS_3624_3612,Greenville,11.54,2521.9,False
2024-11-07,2024,LM_10_SSL_20240711_CS_5282_5234,Greenville,11.54,2617.3,False
2024-11-08,2024,LM_11_YBS_20240625_CS_5426_5394,Greenville,13.84,650.2,True
2024-11-08,2024,LM_15_CVB_20240503_CS_6130_6092,Memphis,-6.11,942.6,True
2024-11-08,2024,LM_14_VBO_20240520_CS_5840_5810,Memphis,-6.11,1017.8,True
2024-11-08,2024,LM_05_VGG_20240806_CS_4326_4276,Greenville,13.84,1038.5,True
2024-11-08,2024,LM_05_VGG_20240808_CS_4224_4168,Greenville,13.84,1080.9,True
2024-11-08,2024,LM_12_EYB_20240610_CS_5546_5502,Greenville,13.84,1122.0,False
2024-11-08,2024,LM_07_FMB_20240730_CS_4702_4650,Greenville,13.84,1131.3,False
2024-11-08,2024,LM_14_VBO_20240519_CS_5860_5842,Memphis,-6.11,1160.6,False
2024-11-08,2024,LM_07_FMB_20240724_CS_4778_4762,Greenville,13.84,1167.1,False
2024-11-08,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,13.84,1195.4,False
2024-11-08,2024,LM_15_CVB_20240429_CS_6000_5984,Memphis,-6.11,1232.5,False
2024-11-08,2024,LM_09_LPM_20240723_CS_5144_5116,Greenville,13.84,1234.7,False
2024-11-08,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,13.84,1239.9,False
2024-11-08,2024,LM_14_VBO_20240518_CS_5902_5862,Memphis,-6.11,1266.8,False
2024-11-08,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,13.84,1280.7,False
2024-11-08,2024,LM_15_CVB_20240501_CS_6090_6046,Memphis,-6.11,1286.4,False
2024-11-08,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,13.84,1289.4,False
2024-11-08,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,13.84,1317.5,False
2024-11-08,2024,LM_15_CVB_20240506_CS_6170_6132,Memphis,-6.11,1343.0,False
2024-11-08,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,13.84,1349.4,False
2024-11-08,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,13.84,1376.3,False
2024-11-08,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,13.84,1406.2,False
2024-11-08,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,13.84,1409.0,False
2024-11-08,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,13.84,1415.7,False
2024-11-08,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,13.84,1438.4,False
2024-11-08,2024,LM_15_CVB_20240430_CS_6044_6002,Memphis,-6.11,1448.7,False
2024-11-08,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,13.84,1452.2,False
2024-11-08,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,13.84,1472.8,False
2024-11-08,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,13.84,1520.4,False
2024-11-08,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,13.84,1533.1,False
2024-11-08,2024,LM_03_KGC_20240809_CS_3820_3770,Greenville,13.84,1535.6,False
2024-11-08,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,13.84,1615.3,False
2024-11-08,2024,LM_10_SSL_20240703_CS_5344_5306,Greenville,13.84,1649.8,False
2024-11-08,2024,LM_02_GCG_20240819_CS_3472_3454,Greenville,13.84,1677.3,False
2024-11-08,2024,LM_05_VGG_20240807_CS_4274_4226,Greenville,13.84,1686.8,False
2024-11-08,2024,LM_02_GCG_20240817_CS_3610_3542,Greenville,13.84,1771.0,False
2024-11-08,2024,LM_09_LPM_20240724_CS_5182_5146,Greenville,13.84,1835.0,False
2024-11-08,2024,LM_02_GCG_20240815_CS_3660_3624,Greenville,13.84,1877.5,False
2024-11-08,2024,LM_03_KGC_20240813_CS_3706_3660,Greenville,13.84,1878.7,False
2024-11-08,2024,LM_05_VGG_20240801_CS_4414_4374,Greenville,13.84,1986.6,False
2024-11-08,2024,LM_12_EYB_20240606_CS_5588_5548,Greenville,13.84,1987.3,False
2024-11-08,2024,LM_11_YBS_20240626_CS_5468_5428,Greenville,13.84,2045.9,False
2024-11-08,2024,LM_08_MVF_20240724_CS_4800_4786,Greenville,13.84,2146.1,False
2024-11-08,2024,LM_04_GGK_20240806_CS_3902_3852,Greenville,13.84,2193.0,False
2024-11-08,2024,LM_12_EYB_20240603_CS_5658_5642,Greenville,13.84,2213.7,False
2024-11-08,2024,LM_02_GCG_20240818_CS_3540_3474,Greenville,13.84,2246.2,False
2024-11-08,2024,LM_08_MVF_20240722_CS_4958_4940,Greenville,13.84,2276.1,False
2024-11-08,2024,LM_10_SSL_20240702_CS_5368_5346,Greenville,13.84,2282.9,False
2024-11-08,2024,LM_10_SSL_20240704_CS_5304_5272,Greenville,13.84,2297.8,False
2024-11-08,2024,LM_19_MEMX_20240903_CS_756_757_SORT_ACTUALDEPTHS,Memphis,-6.11,2306.8,False
2024-11-08,2024,LM_11_YBS_20240628_CS_5502_5470,Greenville,13.84,2350.1,False
2024-11-08,2024,LM_06_MBV_20240725_CS_4530_4518,Greenville,13.84,2510.2,False
2024-11-08,2024,LM_02_GCG_20240816_CS_3624_3612,Greenville,13.84,2576.7,False
2024-11-08,2024,LM_06_MBV_20240726_CS_4516_4478,Greenville,13.84,2604.8,False
2024-11-08,2024,LM_10_SSL_20240711_CS_5282_5234,Greenville,13.84,2662.6,False
2024-11-09,2024,LM_11_YBS_20240625_CS_5426_5394,Greenville,13.05,616.7,True
2024-11-09,2024,LM_05_VGG_20240806_CS_4326_4276,Greenville,13.05,1035.3,True
2024-11-09,2024,LM_15_CVB_20240503_CS_6130_6092,Memphis,-1.68,1048.2,True
2024-11-09,2024,LM_14_VBO_20240520_CS_5840_5810,Memphis,-1.68,1054.1,True
2024-11-09,2024,LM_13_OZE_20240531_CS_5810_5772,Memphis,-1.68,1066.6,True
2024-11-09,2024,LM_05_VGG_20240808_CS_4224_4168,Greenville,13.05,1068.5,False
2024-11-09,2024,LM_07_FMB_20240724_CS_4778_4762,Greenville,13.05,1111.6,False
2024-11-09,2024,LM_07_FMB_20240730_CS_4702_4650,Greenville,13.05,1117.8,False
2024-11-09,2024,LM_12_EYB_20240610_CS_5546_5502,Greenville,13.05,1119.6,False
2024-11-09,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,13.05,1189.2,False
2024-11-09,2024,LM_09_LPM_20240723_CS_5144_5116,Greenville,13.05,1202.6,False
2024-11-09,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,13.05,1229.6,False
2024-11-09,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,13.05,1268.4,False
2024-11-09,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,13.05,1272.1,False
2024-11-09,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,13.05,1309.1,False
2024-11-09,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,13.05,1335.2,False
2024-11-09,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,13.05,1341.7,False
2024-11-09,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,13.05,1362.5,False
2024-11-09,2024,LM_14_VBO_20240519_CS_5860_5842,Memphis,-1.68,1365.9,False
2024-11-09,2024,LM_14_VBO_20240518_CS_5902_5862,Memphis,-1.68,1382.5,False
2024-11-09,2024,LM_15_CVB_20240501_CS_6090_6046,Memphis,-1.68,1387.3,False
2024-11-09,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,13.05,1388.4,False
2024-11-09,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,13.05,1407.1,False
2024-11-09,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,13.05,1413.6,False
2024-11-09,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,13.05,1446.3,False
2024-11-09,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,13.05,1455.7,False
2024-11-09,2024,LM_15_CVB_20240429_CS_6000_5984,Memphis,-1.68,1470.5,False
2024-11-09,2024,LM_05_VGG_20240801_CS_4414_4374,Greenville,13.05,1477.7,False
2024-11-09,2024,LM_03_KGC_20240809_CS_3820_3770,Greenville,13.05,1486.8,False
2024-11-09,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,13.05,1501.9,False
2024-11-09,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,13.05,1520.4,False
2024-11-09,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,13.05,1584.2,False
2024-11-09,2024,LM_15_CVB_20240430_CS_6044_6002,Memphis,-1.68,1599.5,False
2024-11-09,2024,LM_10_SSL_20240703_CS_5344_5306,Greenville,13.05,1606.9,False
2024-11-09,2024,LM_15_CVB_20240506_CS_6170_6132,Memphis,-1.68,1633.9,False
2024-11-09,2024,LM_05_VGG_20240807_CS_4274_4226,Greenville,13.05,1648.0,False
2024-11-09,2024,LM_02_GCG_20240819_CS_3472_3454,Greenville,13.05,1669.4,False
2024-11-09,2024,LM_02_GCG_20240817_CS_3610_3542,Greenville,13.05,1754.5,False
2024-11-09,2024,LM_09_LPM_20240724_CS_5182_5146,Greenville,13.05,1818.7,False
2024-11-09,2024,LM_02_GCG_20240815_CS_3660_3624,Greenville,13.05,1875.1,False
2024-11-09,2024,LM_03_KGC_20240813_CS_3706_3660,Greenville,13.05,1876.3,False
2024-11-09,2024,LM_11_YBS_20240626_CS_5468_5428,Greenville,13.05,1967.6,False
2024-11-09,2024,LM_12_EYB_20240606_CS_5588_5548,Greenville,13.05,1972.2,False
2024-11-09,2024,LM_08_MVF_20240722_CS_4958_4940,Greenville,13.05,2123.2,False
2024-11-09,2024,LM_12_EYB_20240603_CS_5658_5642,Greenville,13.05,2126.8,False
2024-11-09,2024,LM_08_MVF_20240724_CS_4800_4786,Greenville,13.05,2127.4,False
2024-11-09,2024,LM_10_SSL_20240704_CS_5304_5272,Greenville,13.05,2171.6,False
2024-11-09,2024,LM_04_GGK_20240806_CS_3902_3852,Greenville,13.05,2171.8,False
2024-11-09,2024,LM_02_GCG_20240818_CS_3540_3474,Greenville,13.05,2196.5,False
2024-11-09,2024,LM_11_YBS_20240628_CS_5502_5470,Greenville,13.05,2213.4,False
2024-11-09,2024,LM_10_SSL_20240702_CS_5368_5346,Greenville,13.05,2251.9,False
2024-11-09,2024,LM_19_MEMX_20240903_CS_756_757_SORT_ACTUALDEPTHS,Memphis,-1.68,2306.8,False
2024-11-09,2024,LM_06_MBV_20240725_CS_4530_4518,Greenville,13.05,2492.6,False
2024-11-09,2024,LM_02_GCG_20240816_CS_3624_3612,Greenville,13.05,2538.1,False
2024-11-09,2024,LM_06_MBV_20240726_CS_4516_4478,Greenville,13.05,2540.6,False
2024-11-09,2024,LM_10_SSL_20240711_CS_5282_5234,Greenville,13.05,2640.5,False
2024-11-10,2024,LM_11_YBS_20240625_CS_5426_5394,Greenville,12.85,616.7,True
2024-11-10,2024,LM_05_VGG_20240806_CS_4326_4276,Greenville,12.85,1035.3,True
2024-11-10,2024,LM_05_VGG_20240808_CS_4224_4168,Greenville,12.85,1068.5,True
2024-11-10,2024,LM_07_FMB_20240724_CS_4778_4762,Greenville,12.85,1111.6,True
2024-11-10,2024,LM_14_VBO_20240520_CS_5840_5810,Memphis,2.08,1112.9,True
2024-11-10,2024,LM_07_FMB_20240730_CS_4702_4650,Greenville,12.85,1117.8,False
2024-11-10,2024,LM_12_EYB_20240610_CS_5546_5502,Greenville,12.85,1119.6,False
2024-11-10,2024,LM_15_CVB_20240503_CS_6130_6092,Memphis,2.08,1139.9,False
2024-11-10,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,12.85,1189.2,False
2024-11-10,2024,LM_09_LPM_20240723_CS_5144_5116,Greenville,12.85,1202.6,False
2024-11-10,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,12.85,1229.6,False
2024-11-10,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,12.85,1268.4,False
2024-11-10,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,12.85,1272.1,False
2024-11-10,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,12.85,1309.1,False
2024-11-10,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,12.85,1335.2,False
2024-11-10,2024,LM_13_OZE_20240531_CS_5810_5772,Memphis,2.08,1335.6,False
2024-11-10,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,12.85,1341.7,False
2024-11-10,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,12.85,1362.5,False
2024-11-10,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,12.85,1388.4,False
2024-11-10,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,12.85,1407.1,False
2024-11-10,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,12.85,1413.6,False
2024-11-10,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,12.85,1446.3,False
2024-11-10,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,12.85,1455.7,False
2024-11-10,2024,LM_05_VGG_20240801_CS_4414_4374,Greenville,12.85,1477.7,False
2024-11-10,2024,LM_03_KGC_20240809_CS_3820_3770,Greenville,12.85,1486.8,False
2024-11-10,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,12.85,1501.9,False
2024-11-10,2024,LM_15_CVB_20240429_CS_6000_5984,Memphis,2.08,1512.9,False
2024-11-10,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,12.85,1520.4,False
2024-11-10,2024,LM_15_CVB_20240501_CS_6090_6046,Memphis,2.08,1542.3,False
2024-11-10,2024,LM_14_VBO_20240519_CS_5860_5842,Memphis,2.08,1569.6,False
2024-11-10,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,12.85,1584.2,False
2024-11-10,2024,LM_10_SSL_20240703_CS_5344_5306,Greenville,12.85,1606.9,False
2024-11-10,2024,LM_05_VGG_20240807_CS_4274_4226,Greenville,12.85,1648.0,False
2024-11-10,2024,LM_02_GCG_20240819_CS_3472_3454,Greenville,12.85,1669.4,False
2024-11-10,2024,LM_14_VBO_20240518_CS_5902_5862,Memphis,2.08,1711.3,False
2024-11-10,2024,LM_02_GCG_20240817_CS_3610_3542,Greenville,12.85,1754.5,False
2024-11-10,2024,LM_15_CVB_20240430_CS_6044_6002,Memphis,2.08,1764.3,False
2024-11-10,2024,LM_15_CVB_20240506_CS_6170_6132,Memphis,2.08,1773.9,False
2024-11-10,2024,LM_09_LPM_20240724_CS_5182_5146,Greenville,12.85,1818.7,False
2024-11-10,2024,LM_02_GCG_20240815_CS_3660_3624,Greenville,12.85,1875.1,False
2024-11-10,2024,LM_03_KGC_20240813_CS_3706_3660,Greenville,12.85,1876.3,False
2024-11-10,2024,LM_11_YBS_20240626_CS_5468_5428,Greenville,12.85,1967.6,False
2024-11-10,2024,LM_12_EYB_20240606_CS_5588_5548,Greenville,12.85,1972.2,False
2024-11-10,2024,LM_08_MVF_20240722_CS_4958_4940,Greenville,12.85,2123.2,False
2024-11-10,2024,LM_12_EYB_20240603_CS_5658_5642,Greenville,12.85,2126.8,False
2024-11-10,2024,LM_08_MVF_20240724_CS_4800_4786,Greenville,12.85,2127.4,False
2024-11-10,2024,LM_10_SSL_20240704_CS_5304_5272,Greenville,12.85,2171.6,False
2024-11-10,2024,LM_04_GGK_20240806_CS_3902_3852,Greenville,12.85,2171.8,False
2024-11-10,2024,LM_02_GCG_20240818_CS_3540_3474,Greenville,12.85,2196.5,False
2024-11-10,2024,LM_11_YBS_20240628_CS_5502_5470,Greenville,12.85,2213.4,False
2024-11-10,2024,LM_10_SSL_20240702_CS_5368_5346,Greenville,12.85,2251.9,False
2024-11-10,2024,LM_19_MEMX_20240903_CS_756_757_SORT_ACTUALDEPTHS,Memphis,2.08,2306.8,False
2024-11-10,2024,LM_06_MBV_20240725_CS_4530_4518,Greenville,12.85,2492.6,False
2024-11-10,2024,LM_02_GCG_20240816_CS_3624_3612,Greenville,12.85,2538.1,False
2024-11-10,2024,LM_06_MBV_20240726_CS_4516_4478,Greenville,12.85,2540.6,False
2024-11-10,2024,LM_10_SSL_20240711_CS_5282_5234,Greenville,12.85,2640.5,False
2024-11-11,2024,LM_11_YBS_20240625_CS_5426_5394,Greenville,15.82,997.7,True
2024-11-11,2024,LM_05_VGG_20240806_CS_4326_4276,Greenville,15.82,1044.0,True
2024-11-11,2024,LM_05_VGG_20240808_CS_4224_4168,Greenville,15.82,1113.5,True
2024-11-11,2024,LM_12_EYB_20240610_CS_5546_5502,Greenville,15.82,1126.9,True
2024-11-11,2024,LM_14_VBO_20240520_CS_5840_5810,Memphis,3.99,1146.0,True
2024-11-11,2024,LM_15_CVB_20240503_CS_6130_6092,Memphis,3.99,1193.7,False
2024-11-11,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,15.82,1211.0,False
2024-11-11,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,15.82,1260.5,False
2024-11-11,2024,LM_09_LPM_20240723_CS_5144_5116,Greenville,15.82,1280.0,False
2024-11-11,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,15.82,1298.0,False
2024-11-11,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,15.82,1302.0,False
2024-11-11,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,15.82,1334.3,False
2024-11-11,2024,LM_07_FMB_20240724_CS_4778_4762,Greenville,15.82,1341.5,False
2024-11-11,2024,LM_07_FMB_20240730_CS_4702_4650,Greenville,15.82,1372.4,False
2024-11-11,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,15.82,1380.7,False
2024-11-11,2024,LM_13_OZE_20240531_CS_5810_5772,Memphis,3.99,1383.7,False
2024-11-11,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,15.82,1432.8,False
2024-11-11,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,15.82,1445.9,False
2024-11-11,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,15.82,1456.7,False
2024-11-11,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,15.82,1463.8,False
2024-11-11,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,15.82,1475.4,False
2024-11-11,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,15.82,1491.4,False
2024-11-11,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,15.82,1509.0,False
2024-11-11,2024,LM_15_CVB_20240429_CS_6000_5984,Memphis,3.99,1534.1,False
2024-11-11,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,15.82,1560.2,False
2024-11-11,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,15.82,1561.3,False
2024-11-11,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,15.82,1653.8,False
2024-11-11,2024,LM_15_CVB_20240501_CS_6090_6046,Memphis,3.99,1664.1,False
2024-11-11,2024,LM_02_GCG_20240819_CS_3472_3454,Greenville,15.82,1693.2,False
2024-11-11,2024,LM_03_KGC_20240809_CS_3820_3770,Greenville,15.82,1706.6,False
2024-11-11,2024,LM_14_VBO_20240519_CS_5860_5842,Memphis,3.99,1714.1,False
2024-11-11,2024,LM_14_VBO_20240518_CS_5902_5862,Memphis,3.99,1729.4,False
2024-11-11,2024,LM_10_SSL_20240703_CS_5344_5306,Greenville,15.82,1730.3,False
2024-11-11,2024,LM_05_VGG_20240807_CS_4274_4226,Greenville,15.82,1746.2,False
2024-11-11,2024,LM_15_CVB_20240430_CS_6044_6002,Memphis,3.99,1773.3,False
2024-11-11,2024,LM_02_GCG_20240817_CS_3610_3542,Greenville,15.82,1834.9,False
2024-11-11,2024,LM_02_GCG_20240815_CS_3660_3624,Greenville,15.82,1882.3,False
2024-11-11,2024,LM_03_KGC_20240813_CS_3706_3660,Greenville,15.82,1883.5,False
2024-11-11,2024,LM_15_CVB_20240506_CS_6170_6132,Memphis,3.99,1908.7,False
2024-11-11,2024,LM_12_EYB_20240606_CS_5588_5548,Greenville,15.82,2035.9,False
2024-11-11,2024,LM_09_LPM_20240724_CS_5182_5146,Greenville,15.82,2058.5,False
2024-11-11,2024,LM_08_MVF_20240724_CS_4800_4786,Greenville,15.82,2166.0,False
2024-11-11,2024,LM_04_GGK_20240806_CS_3902_3852,Greenville,15.82,2236.7,False
2024-11-11,2024,LM_02_GCG_20240818_CS_3540_3474,Greenville,15.82,2269.1,False
2024-11-11,2024,LM_19_MEMX_20240903_CS_756_757_SORT_ACTUALDEPTHS,Memphis,3.99,2306.8,False
2024-11-11,2024,LM_11_YBS_20240626_CS_5468_5428,Greenville,15.82,2325.4,False
2024-11-11,2024,LM_12_EYB_20240603_CS_5658_5642,Greenville,15.82,2330.8,False
2024-11-11,2024,LM_10_SSL_20240702_CS_5368_5346,Greenville,15.82,2426.7,False
2024-11-11,2024,LM_08_MVF_20240722_CS_4958_4940,Greenville,15.82,2469.0,False
2024-11-11,2024,LM_11_YBS_20240628_CS_5502_5470,Greenville,15.82,2482.3,False
2024-11-11,2024,LM_06_MBV_20240725_CS_4530_4518,Greenville,15.82,2548.1,False
2024-11-11,2024,LM_05_VGG_20240801_CS_4414_4374,Greenville,15.82,2566.7,False
2024-11-11,2024,LM_10_SSL_20240704_CS_5304_5272,Greenville,15.82,2658.6,False
2024-11-11,2024,LM_10_SSL_20240711_CS_5282_5234,Greenville,15.82,2715.1,False
2024-11-11,2024,LM_06_MBV_20240726_CS_4516_4478,Greenville,15.82,2796.0,False
2024-11-11,2024,LM_02_GCG_20240816_CS_3624_3612,Greenville,15.82,2900.6,False
2024-11-12,2024,LM_05_VGG_20240806_CS_4326_4276,Greenville,19.69,1055.0,True
2024-11-12,2024,LM_12_EYB_20240610_CS_5546_5502,Greenville,19.69,1136.8,True
2024-11-12,2024,LM_09_LPM_20240717_CS_5046_4998,Greenville,19.69,1244.5,True
2024-11-12,2024,LM_05_VGG_20240808_CS_4224_4168,Greenville,19.69,1256.6,True
2024-11-12,2024,LM_04_GGK_20240807_CS_3850_3820,Greenville,19.69,1302.3,True
2024-11-12,2024,LM_09_LPM_20240725_CS_5234_5184,Greenville,19.69,1313.5,False
2024-11-12,2024,LM_04_GGK_20240804_CS_4016_3958,Greenville,19.69,1332.6,False
2024-11-12,2024,LM_12_EYB_20240605_CS_5636_5590,Greenville,19.69,1385.7,False
2024-11-12,2024,LM_09_LPM_20240723_CS_5144_5116,Greenville,19.69,1385.9,False
2024-11-12,2024,LM_13_OZE_20240528_CS_5674_5658,Greenville,19.69,1455.8,False
2024-11-12,2024,LM_06_MBV_20240730_CS_4476_4414,Greenville,19.69,1468.7,False
2024-11-12,2024,LM_09_LPM_20240722_CS_5114_5094,Greenville,19.69,1476.8,False
2024-11-12,2024,LM_09_LPM_20240716_CS_4996_4958,Greenville,19.69,1515.2,False
2024-11-12,2024,LM_05_VGG_20240813_CS_4112_4076,Greenville,19.69,1568.6,False
2024-11-12,2024,LM_07_FMB_20240730_CS_4702_4650,Greenville,19.69,1586.1,False
2024-11-12,2024,LM_07_FMB_20240731_CS_4648_4602,Greenville,19.69,1587.3,False
2024-11-12,2024,LM_03_KGC_20240812_CS_3768_3708,Greenville,19.69,1592.9,False
2024-11-12,2024,LM_04_GGK_20240805_CS_3956_3904,Greenville,19.69,1593.4,False
2024-11-12,2024,LM_07_FMB_20240729_CS_4760_4704,Greenville,19.69,1620.3,False
2024-11-12,2024,LM_13_OZE_20240529_CS_5724_5676,Greenville,19.69,1706.6,False
2024-11-12,2024,LM_13_OZE_20240530_CS_5770_5726,Greenville,19.69,1752.8,False
2024-11-12,2024,LM_07_FMB_20240724_CS_4778_4762,Greenville,19.69,1774.7,False
